site,variety,Date,year,doy,GrowingSeason,das,Tmax,Tmin,Prec,Rad,gdd,phenoCode,cyclePerc,lightInt,lightIntRef,agb,agbRef,yield,yieldRef,htTimeR,htTimeS,susceptible,latent,sporulating,dead,affected,disSev,disSevRef,lightIntHealthy,agbHealthy,yieldHealthy,lightSteal,senAccel,RUEreduce,assimilateSap
SLucia,Generic,4/18/2010,2010,108,2009,147,18.147,9.596001,0,20.09,831.58325,1,54.984135,0.91512394,,5165.2437,,0,,0,28.94173,0.4550552,0.13198227,0.052461743,0.13947175,0.32391578,0.1919335,,0.61594677,3912.9827,0,0.32692528,0.06538506,0.5469704,16.346266
SLucia,Generic,4/19/2010,2010,109,2009,148,16.825,9.861,0,24.4,840.8237,1,55.59511,0.9188193,,5326.658,,0,,0,28.94173,0.45894155,0.1308663,0.052018162,0.13829246,0.32117695,0.19031063,,0.62119925,4022.1123,0,0.32391578,0.064783156,0.5429101,16.19579
SLucia,Generic,4/20/2010,2010,110,2009,149,17.592,11.679001,0,22.09,851.9271,1,56.32927,0.9230654,,5503.0635,,0,,0,28.94173,0.4626793,0.12973875,0.051569965,0.13710092,0.31840962,0.18867089,,0.6265981,4141.8604,0,0.32117695,0.06423539,0.53919923,16.058847
SLucia,Generic,4/21/2010,2010,111,2009,150,20.117,9.247,0,25.64,863.0965,1,57.067783,0.9271304,,5709.942,,0,,0,28.94173,0.46639422,0.06578509,0.11399579,0.13594562,0.3157265,0.24994141,,0.63192314,4282.8667,0,0.31840962,0.06368193,0.53543454,15.920481
SLucia,Generic,4/22/2010,2010,112,2009,151,21.948,9.903,0,14.15,875.9864,1,57.920063,0.9315752,,5842.3306,,0,,1,29.94173,0.4701041,0.06521449,0.113007024,0.13476646,0.31298798,0.24777348,,0.6374522,4373.4565,0,0.31572652,0.0631453,0.5317698,15.7863245
SLucia,Generic,4/23/2010,2010,113,2009,152,18.628,14.707,16.510937,13.73,889.84985,1,58.83671,0.93607426,,5981.159,,0,,1,30.94173,0.43182603,0.12584355,0.09059234,0.15500736,0.37144327,0.2455997,,0.64309424,4468.8335,0,0.31298798,0.0625976,0.5280145,15.649399
SLucia,Generic,4/24/2010,2010,114,2009,153,18.848,13.068001,2.0501347,17.41,902.7833,1,59.69187,0.9400216,,6146.081,,0,,0,30.94173,0.39508355,0.061201207,0.1264108,0.18383126,0.37144327,0.31024206,,0.5908569,4572.4966,0,0.37144327,0.07428865,0.60491645,18.572163
SLucia,Generic,4/25/2010,2010,115,2009,154,20.708,10.521,0,22.44,915.25214,1,60.516304,0.9436102,,6351.7964,,0,,0,30.94173,0.39597148,0.06096846,0.12593004,0.18313214,0.37003064,0.30906218,,0.5931125,4701.8003,0,0.37144327,0.07428865,0.60491645,18.572163
SLucia,Generic,4/26/2010,2010,116,2009,155,19.944,12.213001,0,22.01,928.34656,1,61.382103,0.9471609,,6564.4907,,0,,0,30.94173,0.39825603,0.060603697,0.12517664,0.1820365,0.36781684,0.30721313,,0.59668237,4835.791,0,0.37003064,0.074006125,0.60313857,18.501532
SLucia,Generic,4/27/2010,2010,117,2009,156,20.53,12.671,0,23.77,942.1241,1,62.29307,0.9506682,,6807.072,,0,,0,30.94173,0.40132472,0.060168665,0.12427808,0.18072979,0.36517656,0.30500787,,0.6009965,4989.1465,0,0.3678168,0.07356337,0.6003444,18.390842
SLucia,Generic,4/28/2010,2010,118,2009,157,21.237,11.572999,0,22.23,955.64856,1,63.187305,0.9538956,,7030.525,,0,,0,30.94173,0.40474606,0.059715696,0.12334247,0.1793692,0.36242735,0.30271167,,0.6055553,5131,0,0.36517656,0.073035315,0.59699917,18.258827
SLucia,Generic,4/29/2010,2010,119,2009,158,20.642,12.7,0,23.08,969.5165,1,64.104256,0.9569959,,7269.1875,,0,,0,30.94173,0.4082406,0.059265584,0.12241277,0.17801718,0.35969555,0.30042994,,0.6101544,5283.165,0,0.36242735,0.07248547,0.5935011,18.121368
SLucia,Generic,4/30/2010,2010,120,2009,159,23.292,11.944,0,24.79,984.55023,1,65.09828,0.9601316,,7547.993,,0,,0,30.94173,0.4117214,0.058819998,0.12149241,0.17667876,0.35699117,0.29817116,,0.61477655,5461.6855,0,0.35969555,0.07193911,0.5900102,17.984777
SLucia,Generic,5/1/2010,2010,121,2009,160,25.371,12.617,0,24.29,1001.08734,1,66.19171,0.9633273,,7849.4937,,0,,1,31.94173,0.41518408,0.058378305,0.12058009,0.17535205,0.35431045,0.29593214,,0.619428,5655.553,0,0.35699117,0.071398236,0.5865396,17.849558
SLucia,Generic,5/2/2010,2010,122,2009,161,19.052002,14.847001,4.4290423,13.710001,1015.3078,1,67.131966,0.9658771,,7996.217,,0,,1,32.94173,0.41846624,0.057982463,0.11976248,0.17416304,0.35190797,0.29392552,,0.62365675,5750.291,0,0.35431045,0.07086209,0.583085,17.715523
SLucia,Generic,5/3/2010,2010,123,2009,162,22.02,13.415001,6.8431854,22.24,1030.4584,1,68.13372,0.96840537,,8250.459,,0,,1,33.94173,0.364272,0.120914325,0.11976248,0.17416304,0.41483986,0.29392552,,0.6028486,5908.561,0,0.35190797,0.0703816,0.5799767,17.595398
SLucia,Generic,5/4/2010,2010,124,2009,163,17.343,12.457,7.3863897,21.27,1041.9358,1,68.8926,0.97019905,,8435.003,,0,,0.76598114,34.70771,0.2132196,0.18384618,0.11976248,0.17416304,0.4777717,0.29392552,,0.39612073,5983.908,0,0.41483986,0.08296797,0.65758765,20.741993
SLucia,Generic,5/5/2010,2010,125,2009,164,15.017,10.216,12.61121,22.14,1050.1185,1,69.43365,0.9714172,,8572.125,,0,,0.7798882,35.4876,0.07201176,0.23923084,0.11976248,0.17416304,0.5331564,0.29392552,,0.14984345,6005.0596,0,0.4777717,0.095554344,0.72727764,23.888584
SLucia,Generic,5/6/2010,2010,126,2009,165,15.685,10.015,5.01214,21.16,1058.6411,1,69.997154,0.97263443,,8708.792,,0,,0.6549399,36.14254,0.01577784,0.23708153,0.17774495,0.17416304,0.5889895,0.351908,,0.037337415,6010.306,0,0.5331564,0.10663128,0.78205705,26.65782
SLucia,Generic,5/7/2010,2010,127,2009,166,16.26,8.506,1.3138056,16.2,1066.4845,1,70.515755,0.9737101,,8805.192,,0,,0,36.14254,0.003303215,0.23708153,0.17774495,0.17416304,0.5889895,0.351908,,0.007825526,6011.081,0,0.5889895,0.117797896,0.83107036,29.449474
SLucia,Generic,5/8/2010,2010,128,2009,167,18.209,8.074001,0,25.810001,1075.4316,1,71.107346,0.97488683,,8980.603,,0,,0,36.14254,0.0019333914,0.23708153,0.119225085,0.23268291,0.5889895,0.351908,,0.004585863,6011.9062,0,0.5889895,0.117797896,0.83107036,29.449474
SLucia,Generic,5/9/2010,2010,129,2009,168,23.218,9.831,0,27.59,1089.1112,1,72.01183,0.9765876,,9267.787,,0,,0,36.14254,0.00084749085,0.23708153,0.119225085,0.23268291,0.5889895,0.351908,,0.0020136933,6012.4985,0,0.5889895,0.117797896,0.83107036,29.449474
SLucia,Generic,5/10/2010,2010,130,2009,169,23.091,13.337001,0,20.43,1104.8265,1,73.05093,0.97840285,,9512.545,,0,,1,37.14254,0.00032724327,0.23708153,0.119225085,0.23268291,0.5889895,0.351908,,0.0007789965,6012.6934,0,0.5889895,0.117797896,0.83107036,29.449474
SLucia,Generic,5/11/2010,2010,131,2009,170,20.355,13.717,3.3366742,25.559998,1119.1549,1,73.99832,0.9750505,,9790.779,,0,,1,38.14254,0.000137908,0.23708153,0.057982463,0.29392552,0.5889895,0.351908,,0.00032716262,6012.7866,0,0.5889895,0.117797896,0.83107036,29.449474
SLucia,Generic,5/12/2010,2010,132,2009,171,18.287,12.537001,3.186196,12.26,1131.346,1,74.80439,0.9491438,,9901.312,,0,,1,39.14254,6.768443E-05,0.23708153,0.057982463,0.29392552,0.5889895,0.351908,,0.0001563032,6012.8047,0,0.5889895,0.117797896,0.83107036,29.449474
SLucia,Generic,5/13/2010,2010,133,2009,172,19.289,13.136,4.382947,23.78,1144.6179,1,75.68192,0.8930186,,10120.913,,0,,0.95685095,40.099392,3.218218E-05,0.23708153,0.057982463,0.29392552,0.5889895,0.351908,,6.992348E-05,6012.822,0,0.5889895,0.117797896,0.83107036,29.449474
SLucia,Generic,5/14/2010,2010,134,2009,173,16.759,11.728,12.381092,10.71,1155.1615,1,76.37907,0.8149882,,10192.619,,0,,0.8755787,40.97497,1.6540642E-05,0.28279465,0.057982463,0.29392552,0.6347027,0.351908,,3.690262E-05,6012.825,0,0.5889895,0.117797896,0.83107036,29.449474
SLucia,Generic,5/15/2010,2010,135,2009,174,15.050001,11.5390005,12.946561,19.75,1164.3314,1,76.98538,0.71643215,,10293.715,,0,,0.952047,41.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,8.135582E-06,6012.826,0,0.6347027,0.12694053,0.86655784,31.735134
SLucia,Generic,5/16/2010,2010,136,2009,175,15.033,12.779,1.4652252,17.19,1174.3888,2,77.650375,0.5786196,,10371.658,,77.943405,,0,41.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,1.7696991E-06,6012.826,0.00023838867,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,5/17/2010,2010,137,2009,176,16.063,12.857,0,20.66,1185.2423,2,78.368004,0.41559586,,10444.269,,150.5537,,0,41.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,9.1651543E-07,6012.826,0.00039851648,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,5/18/2010,2010,138,2009,177,16.993,10.707001,0,23.24,1195.2186,2,79.02763,0.27975273,,10494.806,,201.09074,,1,42.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,5.005815E-07,6012.826,0.00048894604,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,5/19/2010,2010,139,2009,178,17.027,12.863,2.7009556,23.53,1206.7594,2,79.79071,0.16173953,,10529.027,,235.3122,,0,42.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,2.48668E-07,6012.826,0.0005415601,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,5/20/2010,2010,140,2009,179,19.433,12.071001,0,26.68,1219.4153,2,80.62751,0.08221705,,10550.658,,256.94263,,0,42.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,1.1545284E-07,6012.826,0.0005719345,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,5/21/2010,2010,141,2009,180,20.601,9.577,0,26.01,1231.1578,2,81.40393,0.042108525,,10560.679,,266.96338,,0,42.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,5.665476E-08,6012.826,0.00058541686,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,5/22/2010,2010,142,2009,181,22.244,11.5060005,0,24.66,1245.2848,2,82.338,0.018326271,,10565.653,,271.93777,,0,42.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,0.2728,2.405968E-08,6012.826,0.0005919475,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,5/23/2010,2010,143,2009,182,22.526,10.636,0,23.75,1259.0372,2,83.24731,0.00804475,,10567.7,,273.98508,,0,42.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,1.04521005E-08,6012.826,0.0005946075,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,5/24/2010,2010,144,2009,183,22.249,11.061001,0,25.8,1272.8848,2,84.16291,0.0034906948,,10568.672,,274.95676,,0,42.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,4.5145367E-09,6012.826,0.0005958642,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,5/25/2010,2010,145,2009,184,23.301,13.179,0,27.439999,1288.6289,2,85.20391,0.0013468516,,10569.125,,275.41013,,0,42.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,1.7381535E-09,6012.826,0.0005964493,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,5/26/2010,2010,146,2009,185,27.377,12.182001,0,27.439999,1305.9033,2,86.34609,0.00047302461,,10569.3,,275.58484,,0,42.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,6.099189E-10,6012.826,0.00059667457,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,5/27/2010,2010,147,2009,186,23.793999,16.124,0,22.72,1323.3323,2,87.49849,0.00016448757,,10569.351,,275.6356,,0,42.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,2.1202505E-10,6012.826,0.00059674,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,5/28/2010,2010,148,2009,187,23.100998,16.292,0,26.73,1340.5333,2,88.63582,5.798224E-05,,10569.371,,275.65637,,1,43.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,7.4731346E-11,6012.826,0.00059676677,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,5/29/2010,2010,149,2009,188,20.908,15.573001,3.0268312,12.76,1356.278,2,89.67685,2.2324008E-05,,10569.375,,275.65988,,0,43.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,2.8771634E-11,6012.826,0.00059677125,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,5/30/2010,2010,150,2009,189,21.778,15.346001,0,25.95,1372.3704,2,90.740875,8.415557E-06,,10569.378,,275.66263,,0,43.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,1.0846001E-11,6012.826,0.0005967748,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,5/31/2010,2010,151,2009,190,20.768997,17.679,0,20.74,1389.1332,2,91.84923,3.0460667E-06,,10569.379,,275.66345,,0,43.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,3.925757E-12,6012.826,0.00059677585,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,6/1/2010,2010,152,2009,191,19.422,14.5789995,0,25.29,1403.4174,2,92.79369,1.281308E-06,,10569.379,,275.66382,,0,43.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,1.6513424E-12,6012.826,0.0005967763,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,6/2/2010,2010,153,2009,192,20.758,14.621999,0,26.8,1418.5358,2,93.79333,5.123933E-07,,10569.379,,275.66397,,0,43.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,6.6036846E-13,6012.826,0.00059677655,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,6/3/2010,2010,154,2009,193,20.695,14.321,0,28.239998,1433.4391,2,94.77873,2.0759447E-07,,10569.379,,275.66403,,0,43.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,2.675463E-13,6012.826,0.00059677666,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,6/4/2010,2010,155,2009,194,22.492,12.277,0,26.16,1448.1943,2,95.75434,8.48647E-08,,10569.379,,275.66406,,0,43.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,1.0937292E-13,6012.826,0.0005967767,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,6/5/2010,2010,156,2009,195,24.31,13.554,0,26.560001,1464.6693,2,96.843666,3.1257876E-08,,10569.379,,275.66406,,0,43.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,4.0284887E-14,6012.826,0.0005967767,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,6/6/2010,2010,157,2009,196,26.954,15.067,0,27.41,1482.8917,2,98.04853,1.0355798E-08,,10569.379,,275.66406,,0,43.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,1.3346464E-14,6012.826,0.0005967767,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,6/7/2010,2010,158,2009,197,26.849,17.469,0,27.05,1501.74,2,99.29478,3.3031637E-09,,10569.379,,275.66406,,0,43.927017,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,4.257089E-15,6012.826,0.0005967767,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,6/8/2010,2010,159,2009,198,28.892002,15.604001,0,29.07,1520.6254,2,100,1.0512334E-09,,10569.379,,275.66406,,0,0,3.6588638E-06,0.32588673,0.057982463,0.29392552,0.6777947,0.351908,,1.3548233E-15,6012.826,0.0005967767,0.6777947,0.13555893,0.8961837,33.889736
SLucia,Generic,6/9/2010,2010,160,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/10/2010,2010,161,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/11/2010,2010,162,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/12/2010,2010,163,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/13/2010,2010,164,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/14/2010,2010,165,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/15/2010,2010,166,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/16/2010,2010,167,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/17/2010,2010,168,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/18/2010,2010,169,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/19/2010,2010,170,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/20/2010,2010,171,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/21/2010,2010,172,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/22/2010,2010,173,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/23/2010,2010,174,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/24/2010,2010,175,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/25/2010,2010,176,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/26/2010,2010,177,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/27/2010,2010,178,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/28/2010,2010,179,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/29/2010,2010,180,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,6/30/2010,2010,181,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/1/2010,2010,182,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/2/2010,2010,183,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/3/2010,2010,184,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/4/2010,2010,185,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/5/2010,2010,186,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/6/2010,2010,187,0,0,0,0,0,0,0,0,0,0,0,0,,0,7300,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/7/2010,2010,188,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/8/2010,2010,189,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/9/2010,2010,190,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/10/2010,2010,191,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/11/2010,2010,192,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/12/2010,2010,193,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/13/2010,2010,194,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/14/2010,2010,195,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/15/2010,2010,196,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/16/2010,2010,197,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/17/2010,2010,198,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/18/2010,2010,199,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/19/2010,2010,200,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/20/2010,2010,201,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/21/2010,2010,202,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/22/2010,2010,203,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/23/2010,2010,204,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/24/2010,2010,205,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/25/2010,2010,206,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/26/2010,2010,207,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/27/2010,2010,208,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/28/2010,2010,209,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/29/2010,2010,210,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/30/2010,2010,211,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,7/31/2010,2010,212,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/1/2010,2010,213,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/2/2010,2010,214,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/3/2010,2010,215,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/4/2010,2010,216,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/5/2010,2010,217,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/6/2010,2010,218,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/7/2010,2010,219,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/8/2010,2010,220,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/9/2010,2010,221,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/10/2010,2010,222,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/11/2010,2010,223,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/12/2010,2010,224,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/13/2010,2010,225,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/14/2010,2010,226,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/15/2010,2010,227,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/16/2010,2010,228,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SLucia,Generic,8/17/2010,2010,229,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
