Site,Variety,Date,Year,Doy,GrowingSeason,DaysAfterSowing,Tmax,Tmin,RHmax,RHmin,LW,Prec,Rad,GrowingDegreeDays,PhenoCode,CyclePercentage,LightInterception,LightInterceptionRef,AGBattainable,AGBRef,YieldAttainable,YieldRef,HTtimeRinoculum,HTtimeSinoculum,OuterInoculum, FirstInfection, HTtimeRinfection, Susceptible,Latent,Sporulating,Dead,Affected,DiseaseSeverity,DiseaseSeverityRef,LightIntHealthy,AGBactual,YieldActual,YieldActualRef,LightStealers,SenAccelerator,RUEReducers,AssimilateSappers,FungicidePotentialDegradation,FungicideActualDegradation,FungicideTenacityFunction,FungicideConcentrationFactor,FungicideEfficacy
37.7489257812502_7.20612541522409,Generic,10/30/2009,2009,303,2009,122,25.33,12.49,88.028175,39.46286,0,2.04,23.62,2534.419,2,72.41197,0.3006532,,21034.375,,9044.486,,0.06395879,98.77701,0.010476104,8/9/2009 12:00:00 AM,0,0,0.0075984765,0.10261183,0.28151488,0.39172518,0.38412672,,0.18516427,15800.136,4925.855,,0.38412672,0,0.38412672,9.6031685,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,10/31/2009,2009,304,2009,123,25.6,11.390001,84.53051,34.682854,0,1.6700001,24.79,2553.896,2,72.96846,0.26135072,,21116.672,,9126.783,,0.049529135,98.82654,0.010476104,8/9/2009 12:00:00 AM,0,0,0.0050021517,0.09671548,0.29000756,0.39172518,0.38672304,,0.16095892,15821.748,4947.4673,,0.38412672,0,0.38412672,9.6031685,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/1/2009,2009,305,2009,124,25.67,10.95,83.26267,33.04237,0,0.12,25.18,2573.1584,2,73.518814,0.22590423,,21188.13,,9198.241,,0.043187432,98.86973,0.010476104,8/9/2009 12:00:00 AM,0,0,0.0030032326,0.09038036,0.2983416,0.39172518,0.38872197,,0.13854185,15838.956,4964.6753,,0.38672304,0,0.38672304,9.668076,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/2/2009,2009,306,2009,125,25.56,10.6,82.765594,32.299088,0,0.26,25.330002,2592.1477,2,74.06136,0.19443016,,21249.123,,9259.232,,0.1028183,98.97255,0.010476104,8/9/2009 12:00:00 AM,0,0,0.0015422455,0.08368054,0.3065024,0.39172518,0.39018294,,0.11885089,15852.028,4977.7476,,0.38872194,0,0.38872194,9.718049,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/3/2009,2009,307,2009,126,25.6,12.7,87.690506,39.222504,0,3.9100003,23.47,2612.346,2,74.63846,0.16472833,,21300.05,,9310.16,,1,99.97255,0.010476104,8/9/2009 12:00:00 AM,1,0,0.000563615,0.076682545,0.31447905,0.3917252,0.3911616,,0.10045414,15861.213,4986.932,,0.39018297,0,0.39018297,9.754574,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/4/2009,2009,308,2009,127,26.03,14.42,90.48682,44.12969,24,5.7,22.22,2633.5813,2,75.24518,0.13754724,,21342.379,,9352.487,,1,100.97255,0.010476104,8/9/2009 12:00:00 AM,1,0,0,0.06946975,0.32225546,0.3917252,0.3917252,,0.08374405,15867.124,4992.8433,,0.39116156,0,0.39116156,9.779039,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/5/2009,2009,309,2009,128,25.82,13.260001,88.34797,40.459286,24,5,23.06,2654.178,2,75.83366,0.11488562,,21377.965,,9388.074,,0.036519717,101.00907,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.061799455,0.32992575,0.3917252,0.3917252,,0.069882035,15870.498,4996.2173,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/6/2009,2009,310,2009,129,24.83,9.65,82.67292,31.621244,0,0.06,25.3,2672.1152,2,76.346146,0.09786702,,21406.93,,9417.039,,0.03971296,101.04878,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.054262172,0.33746302,0.39172518,0.39172518,,0.059530042,15871.422,4997.141,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/7/2009,2009,311,2009,130,24.85,9.800001,82.974236,32.01932,0,0,25.14,2690.1626,2,76.861786,0.083048806,,21431.504,,9441.613,,0.010407925,101.05919,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.046891127,0.34483406,0.39172518,0.39172518,,0.050516497,15870.721,4996.4404,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/8/2009,2009,312,2009,131,25.27,8.509999,78.68787,27.148113,0,0,26.469997,2707.6387,2,77.36111,0.07067368,,21452.826,,9462.935,,0.008605054,101.067795,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.039721712,0.35200348,0.39172518,0.39172518,,0.042989023,15868.816,4994.536,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/9/2009,2009,313,2009,132,25.369999,8.409999,78.16291,26.625978,0,0,26.57,2725.1147,2,77.86042,0.06002188,,21471.002,,9481.111,,0.004510865,101.0723,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.039721712,0.35200348,0.39172518,0.39172518,,0.036509797,15865.749,4991.4683,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/10/2009,2009,314,2009,133,25.54,7.959999,76.62141,25.060575,0,0,27,2742.403,2,78.35438,0.05097834,,21486.521,,9496.631,,0.01021405,101.08252,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.033102583,0.3586226,0.39172518,0.39172518,,0.031008841,15861.698,4987.417,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/11/2009,2009,315,2009,134,25.649998,8.839999,78.34542,27.023338,0,0,26.350002,2760.3467,2,78.86705,0.04296448,,21499.77,,9509.879,,0.019450245,101.10197,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.026809357,0.36491585,0.3917252,0.3917252,,0.026134212,15856.807,4982.526,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/12/2009,2009,316,2009,135,26.11,10.02,79.714645,28.966904,0,0.25,25.73,2779.3179,2,79.40908,0.035805948,,21511.168,,9521.277,,0.043853153,101.14582,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.020887993,0.3708372,0.3917252,0.3917252,,0.021779858,15851.231,4976.95,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/13/2009,2009,317,2009,136,26.03,11.1,82.50333,32.371056,0,0.13,24.73,2798.8748,2,79.96785,0.029634098,,21520.516,,9530.625,,0.059389215,101.20521,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.020887993,0.3708372,0.3917252,0.3917252,,0.018025674,15844.896,4970.6157,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/14/2009,2009,318,2009,137,26.07,11.71,83.82568,34.16463,0,0.26,24.21,2818.7942,2,80.53698,0.024412567,,21528.193,,9538.303,,0.055611096,101.26082,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.015846966,0.37587824,0.3917252,0.3917252,,0.014849549,15837.944,4963.6636,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/15/2009,2009,319,2009,138,25.73,11.23,83.74533,33.737125,0,0.17,24.279999,2838.254,2,81.09297,0.020182725,,21534.412,,9544.521,,0.05189181,101.31271,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.011414375,0.38031083,0.3917252,0.3917252,,0.012276643,15830.452,4956.1714,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/16/2009,2009,320,2009,139,25.96,11.330001,83.26764,33.310776,0,0.7900001,24.34,2857.9016,2,81.654335,0.01664245,,21539.604,,9549.712,,0.024777925,101.337494,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.0075984765,0.38412672,0.3917252,0.3917252,,0.010123183,15822.579,4948.299,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/17/2009,2009,321,2009,140,26.56,10.81,80.15863,29.900349,0,0.09,25.21,2877.5942,2,82.21698,0.013708413,,21544.041,,9554.15,,0.069046795,101.40654,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.0075984765,0.38412672,0.3917252,0.3917252,,0.008338482,15814.428,4940.148,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/18/2009,2009,322,2009,141,25.75,11.71,84.831215,35.23582,0,0.09,23.75,2897.3372,2,82.78107,0.011280094,,21547.49,,9557.6,,0.044984613,101.45152,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.0050021517,0.38672304,0.39172518,0.39172518,,0.006861397,15805.911,4931.6313,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/19/2009,2009,323,2009,142,25.9,11.01,82.6946,32.50192,0,0.13,24.420002,2916.768,2,83.33623,0.009306605,,21550.371,,9560.4795,,0.05160782,101.50313,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.0030032326,0.38872197,0.3917252,0.3917252,,0.0056609735,15797.184,4922.904,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/20/2009,2009,324,2009,143,26.34,11.720001,82.99306,33.311966,0,0.11,24.150002,2936.8389,2,83.90968,0.0076271193,,21552.781,,9562.891,,0.043426514,101.546555,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.0015422455,0.39018294,0.39172518,0.39172518,,0.0046393843,15788.282,4914.003,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/21/2009,2009,325,2009,144,26.55,11.64,82.13396,32.3897,0,0.07,24.35,2956.979,2,84.485115,0.0062445016,,21554.78,,9564.888,,0.027482897,101.574036,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0.000563615,0.3911616,0.3917252,0.3917252,,0.003798373,15779.229,4904.9487,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/22/2009,2009,326,2009,145,26.55,10.94,80.49356,30.303795,0,0.23,24.869999,2976.7385,2,85.04967,0.0051306197,,21556.424,,9566.532,,0.059088334,101.633125,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.0031208268,15770.044,4895.764,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/23/2009,2009,327,2009,146,26.08,11.710001,83.7941,34.131565,0,0.43,23.82,2996.6633,2,85.61896,0.004207655,,21557.727,,9567.835,,0.033923145,101.667046,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.0025594104,15760.732,4886.453,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/24/2009,2009,328,2009,147,26.85,11.58,81.03001,31.270733,0,0.32,24.52,3016.9297,2,86.19799,0.0034384273,,21558.842,,9568.949,,0.0653538,101.7324,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.0020915088,15751.352,4877.0723,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/25/2009,2009,329,2009,148,26.73,12.630001,83.885864,34.936142,0,0.13,23.52,3037.6636,2,86.79039,0.0027963626,,21559.73,,9569.839,,0.013815027,101.746216,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.001700957,15741.888,4867.6084,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/26/2009,2009,330,2009,149,26.93,10.5,78.270584,27.983433,0,0.26,25.36,3057.3896,2,87.35399,0.0022968976,,21560.48,,9570.588,,0.0153012695,101.76152,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.001397145,15732.372,4858.093,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/27/2009,2009,331,2009,150,27.01,10.710001,78.50014,28.327564,0,3.3200002,25.220001,3077.2761,2,87.92217,0.0018834574,,21561.096,,9571.204,,0.3448685,102.10639,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.0011456597,15722.807,4848.5273,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/28/2009,2009,332,2009,151,26.45,15.200001,90.98377,45.51689,1,4.14,20.92,3099.0012,2,88.54289,0.0015162281,,21561.545,,9571.653,,0.55958843,102.66598,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.00092228333,15713.18,4838.9004,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/29/2009,2009,333,2009,152,25.83,15.81,94.56935,51.034145,5,4.71,19.72,3120.7227,2,89.163506,0.0012205575,,21561.887,,9571.994,,1,103.66598,0.010476104,8/9/2009 12:00:00 AM,1,0,0,0,0.3917252,0.3917252,0.3917252,,0.0007424344,15703.513,4829.2334,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,11/30/2009,2009,334,2009,153,24.69,16.08,98.99261,58.165478,24,4.83,18.25,3142.0952,2,89.77415,0.0009859172,,21562.137,,9572.245,,0.48689985,104.15288,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.0005997086,15693.8125,4819.533,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/1/2009,2009,335,2009,154,26.45,15.490001,91.690216,46.732258,3,3.72,20.57,3163.9285,2,90.39796,0.0007926906,,21562.37,,9572.478,,0.11858236,104.27146,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.00048217372,15684.105,4809.826,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/2/2009,2009,336,2009,155,27.23,15.100001,88.075325,41.81685,0,2.04,21.61,3185.9001,2,91.02572,0.00063642894,,21562.566,,9572.675,,0.09346968,104.36493,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.0003871237,15674.386,4800.106,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/3/2009,2009,337,2009,156,27.37,14.31,85.71656,38.35865,0,1.38,22.4,3207.6367,2,91.64676,0.0005121571,,21562.729,,9572.838,,0.12784137,104.49277,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.00031153226,15664.652,4790.373,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/4/2009,2009,338,2009,157,26.89,15.19,89.46093,43.582493,0,1.42,21.18,3229.5205,2,92.27201,0.00041153491,,21562.854,,9572.962,,0.099558584,104.59232,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.00025032632,15654.905,4780.626,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/5/2009,2009,339,2009,158,27.46,14.630001,86.164444,39.15804,0,2.23,22.16,3251.4077,2,92.89736,0.00033066396,,21562.959,,9573.066,,0.12138194,104.71371,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.00020113456,15645.15,4770.8716,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/6/2009,2009,340,2009,159,27.16,15.149999,88.43647,42.296814,0,1.41,21.42,3273.3723,2,93.52492,0.00026547545,,21563.041,,9573.147,,0.12900537,104.84271,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.00016148202,15635.388,4761.1084,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/7/2009,2009,341,2009,160,26.79,15.150001,89.70657,43.847008,0,1.05,21.07,3295.2056,2,94.14873,0.00021341554,,21563.105,,9573.212,,0.48992857,105.33264,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.00012981531,15625.618,4751.339,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/8/2009,2009,342,2009,161,26.45,15.64,92.05628,47.37202,3,2.97,20.29,3317.0928,2,94.77408,0.00017147047,,21563.154,,9573.262,,0.10698111,105.43962,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,0.00010430117,15615.844,4741.564,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/9/2009,2009,343,2009,162,27.279999,14.679999,86.90228,40.040924,0,2.97,21.88,3338.933,2,95.39809,0.00013783287,,21563.197,,9573.305,,1,106.43962,0.010476104,8/9/2009 12:00:00 AM,1,0,0,0,0.3917252,0.3917252,0.3917252,,8.384026E-05,15606.066,4731.7866,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/10/2009,2009,344,2009,163,24.71,16.150002,99.105835,58.42285,24,8.59,18.03,3360.3435,2,96.00981,0.00011127056,,21563.225,,9573.333,,0.6349923,107.074615,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,6.768308E-05,15596.283,4722.004,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/11/2009,2009,345,2009,164,23.75,15.39,100,59.585808,7,3,17.8,3380.97,2,96.599144,9.053359E-05,,21563.246,,9573.3545,,1,108.074615,0.010476104,8/9/2009 12:00:00 AM,1,0,0,0,0.3917252,0.3917252,0.3917252,,5.5069304E-05,15586.498,4712.2188,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/12/2009,2009,346,2009,165,22.01,15.83,100,72.34185,24,8.21,15.299999,3400.922,2,97.169205,7.415929E-05,,21563.262,,9573.369,,1,109.074615,0.010476104,8/9/2009 12:00:00 AM,1,0,0,0,0.3917252,0.3917252,0.3917252,,4.5109227E-05,15576.71,4702.431,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/13/2009,2009,347,2009,166,24.78,15.030001,96.05155,52.48149,24,11.07,19.21,3421.8694,2,97.7677,6.01449E-05,,21563.277,,9573.385,,1,110.074615,0.010476104,8/9/2009 12:00:00 AM,1,0,0,0,0.3917252,0.3917252,0.3917252,,3.6584628E-05,15566.923,4692.644,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/14/2009,2009,348,2009,167,25.849998,15.679999,94.18058,50.343597,24,6.4000006,19.61,3443.5488,2,98.38711,4.8422975E-05,,21563.291,,9573.398,,0.077595554,110.152214,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,2.9454477E-05,15557.135,4682.856,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/15/2009,2009,349,2009,168,27.03,13.38,84.66719,36.386387,0,1.43,22.71,3464.7668,2,98.99334,3.9165785E-05,,21563.303,,9573.411,,0.080388606,110.232605,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,2.382356E-05,15547.346,4673.0674,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/16/2009,2009,350,2009,169,27.02,13.46,84.889786,36.69429,0,0.5,22.63,3486.0154,2,99.60044,3.1668602E-05,,21563.312,,9573.421,,0.03162035,110.26423,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,1.9263214E-05,15537.557,4663.278,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,12/17/2009,2009,351,2009,170,27.46,12.19,80.45538,31.187544,0,0.04,24.009998,3506.8877,2,100,2.5703022E-05,,21563.32,,9573.43,,0,0,0.010476104,8/9/2009 12:00:00 AM,0,0,0,0,0.3917252,0.3917252,0.3917252,,1.5634501E-05,15527.767,4653.488,,0.39172518,0,0.39172518,9.79313,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/1/2010,2010,182,2010,1,19.63,15.56,100,86.4557,24,13.630001,13.81,18.39169,1,0.5254768,0.00019042095,,0.03154231,,0,,1,1,0,0,0,1,0,0,0,0,0,,0.00019042095,0.03154231,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/2/2010,2010,183,2010,2,22.86,15.02,100,62.435406,24,9.33,19.17,38.36547,1,1.0961564,0.00023250985,,0.08960367,,0,,1,2,0,0,0,1,0,0,0,0,0,,0.00023250985,0.08960367,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/3/2010,2010,184,2010,3,23.41,15.46,100,61.83103,24,5.45,19.3,58.85726,1,1.6816361,0.00028537316,,0.16320977,,0,,1,3,0,0,0,1,0,0,0,0,0,,0.00028537316,0.16320977,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/4/2010,2010,185,2010,4,22.92,15.300001,100,63.683517,24,8.89,18.91,79.0132,1,2.25752,0.0003490773,,0.24998176,,0,,0.70201415,3.7020142,0,0,0,1,0,0,0,0,0,,0.0003490773,0.24998176,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/5/2010,2010,186,2010,5,22.37,15.08,100,65.55628,9,2.06,18.5,98.75048,1,2.8214424,0.00042521302,,0.3512397,,0,,0.7041758,4.40619,0,0,0,1,0,0,0,0,0,,0.00042521302,0.3512397,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/6/2010,2010,187,2010,6,22.12,15.050001,100,66.83158,9,0.46,18.22,118.3302,1,3.380863,0.0005171307,,0.47155437,,0,,0.6944123,5.100602,0,0,0,1,0,0,0,0,0,,0.0005171307,0.47155437,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/7/2010,2010,188,2010,7,22.79,15.080001,100,63.165062,9,1.02,19.04,138.29855,1,3.9513872,0.000631353,,0.62810147,,0,,0.85068786,5.95129,0,0,0,1,0,0,0,0,0,,0.000631353,0.62810147,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/8/2010,2010,189,2010,8,21.43,15.310001,100,72.63015,11,0.81000006,16.97,157.63101,1,4.503743,0.0007659022,,0.79197377,,0,,0.6275151,6.578805,0,0,0,1,0,0,0,0,0,,0.0007659022,0.79197377,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/9/2010,2010,190,2010,9,22.7,14.59,100,60.923992,7,1.01,19.54,177.2786,1,5.065103,0.0009320288,,1.0253339,,0,,0.8405088,7.419314,0,0,0,1,0,0,0,0,0,,0.0009320288,1.0253339,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/10/2010,2010,191,2010,10,21.49,14.95,100,69.96703,11,1.38,17.56,196.43486,1,5.612425,0.0011285965,,1.2729263,,0,,0.618944,8.038258,0,0,0,1,0,0,0,0,0,,0.0011285965,1.2729263,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/11/2010,2010,192,2010,11,23.18,14.46,99.48904,57.684402,7,1.32,20.28,216.27747,1,6.179356,0.0013759624,,1.634034,,0,,0.635351,8.673609,0,0,0,1,0,0,0,0,0,,0.0013759624,1.634034,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/12/2010,2010,193,2010,12,23.7,15.380001,100,59.802658,7,1.85,19.82,236.87418,1,6.767833,0.0016901296,,2.0840054,,0,,0.62919444,9.302803,0,0,0,1,0,0,0,0,0,,0.0016901296,2.0840054,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/13/2010,2010,194,2010,13,22.6,14.640001,100,61.74503,7,0.8000001,19.4,256.49353,1,7.328387,0.0020557332,,2.5942953,,0,,0.6982954,10.001099,0,0,0,1,0,0,0,0,0,,0.0020557332,2.5942953,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/14/2010,2010,195,2010,14,21.560001,14.590001,100,67.333405,9,1.6200001,18.16,275.4767,1,7.870764,0.0024844087,,3.1528573,,0,,0.6984053,10.699504,0,0,0,1,0,0,0,0,0,,0.0024844087,3.1528573,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/15/2010,2010,196,2010,15,22.25,14.880001,100,65.07317,9,4.71,18.69,295.0337,1,8.429534,0.0030194304,,3.872637,,0,,0.62009466,11.319598,0,0,0,1,0,0,0,0,0,,0.0030194304,3.872637,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/16/2010,2010,197,2010,16,23.51,14.67,99.054245,57.06833,7,3.2400002,20.48,315.16843,1,9.004812,0.0036904293,,4.865104,,0,,0.8515738,12.171172,0,0,0,1,0,0,0,0,0,,0.0036904293,4.865104,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/17/2010,2010,198,2010,17,21.96,15.700001,100,71.82267,11,4.54,17.24,335.02206,1,9.572059,0.004497263,,5.8690004,,0,,1,13.171172,0,0,0,1,0,0,0,0,0,,0.004497263,5.8690004,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/18/2010,2010,199,2010,18,22.49,14.890001,100,63.768654,24,10.32,19.01,354.7202,1,10.134863,0.005471054,,7.20511,,0,,0.62033165,13.791504,0,0,0,1,0,0,0,0,0,,0.005471054,7.20511,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/19/2010,2010,200,2010,19,22.969997,14.409999,99.97043,58.51509,7,1.03,20.19,374.41837,1,10.697667,0.0066542933,,8.931056,,0,,0.69182706,14.483331,0,0,0,1,0,0,0,0,0,,0.0066542933,8.931056,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/20/2010,2010,201,2010,20,21.96,14.52,100,64.621,9,3.5099998,18.84,393.5983,1,11.245666,0.008049871,,10.828113,,0,,1,15.483331,0,0,0,1,0,0,0,0,0,,0.008049871,10.828113,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/21/2010,2010,202,2010,21,20.98,15.060001,100,73.82338,24,8.28,16.81,412.51514,1,11.786146,0.009709935,,12.841817,,0,,1,16.48333,0,0,0,1,0,0,0,0,0,,0.009709935,12.841817,0,,0,0,0,0,0,0,0,0,0
37.7489257812502_7.20612541522409,Generic,7/22/2010,2010,203,2010,22,21.65,15.08,100,69.81266,24,14.61,17.72,431.84177,1,12.338336,0.011755807,,15.467461,,0,,1,17.48333,0,0,0,1,0,0,0,0,0,,0.011755807,15.467461,0,,0,0,0,0,0,0,0,0,0
